5,0.381243518,0.381243518,0,0,0,0,0,Matcher
4,0.642414098,0.642414098,0,0,0,0,0,Pattern
4,0.274668941,0.274668941,0,0,0,0,0,ArrayList
4,0.665809183,0.665809183,0,0,0,0,0,Match
4,0.245640237,0.245640237,0,0,0,0,0,Object
4,0.302622663,0.302622663,0,0,0,0,0,BlockingQueue
4,0.253046206,0.253046206,0,0,0,0,0,Arrays
3,0.640951851,0.640951851,0,0,0,0,0,Consumer
3,0.205091382,0.205091382,0,0,0,0,0,Map
3,0.195891495,0.195891495,0,0,0,0,0,BufferedReader
3,0.134076464,0.134076464,0,0,0,0,0,MediaType
3,0.132552094,0.132552094,0,0,0,0,0,SimpleDateFormat
3,0.22138602,0.22138602,0,0,0,0,0,Result
2,0.640951851,0.640951851,0,0,0,0,0,Consumes
2,0.28496393,0.28496393,0,0,0,0,0,ExtendedSingleton
2,0.079958081,0.079958081,0,0,0,0,0,IOException
2,0.144635968,0.144635968,0,0,0,0,0,File
2,0.161219225,0.161219225,0,0,0,0,0,Callable
2,0.262435356,0.262435356,0,0,0,0,0,ExecutorService
1,0.229807446,0.229807446,0,0,0,0,0,Socket
1,0.219842594,0.219842594,0,0,0,0,0,Class
1,0.083413566,0.083413566,0,0,0,0,0,IsDraft
1,0,0,0,0,0,0,0,Alnum
1,0.256833774,0.256833774,0,0,0,0,0,InputStreamReader
1,0.102242573,0.102242573,0,0,0,0,0,Code
0,0.217627268,0.217627268,0,0,0,0,0,HashMap
0,0.257325313,0.257325313,0,0,0,0,0,Worker
0,0.18209333,0.18209333,0,0,0,0,0,Test
0,0.201132256,0.201132256,0,0,0,0,0,PreparedStatement
0,0.158552018,0.158552018,0,0,0,0,0,Builder
5,0.436298807,0.436298807,0,0,0,0,0,JavaScript
4,0.48472607,0.48472607,0,0,0,0,0,Object
4,0.33622426,0.33622426,0,0,0,0,0,Map
4,0.548730702,0.548730702,0,0,0,0,0,Calendar
4,0.353190915,0.353190915,0,0,0,0,0,Class
4,0.208283446,0.208283446,0,0,0,0,0,SimpleDateFormat
4,0.337719613,0.337719613,0,0,0,0,0,January
3,0.634204324,0.634204324,0,0,0,0,0,DateFormat
3,0.417987625,0.417987625,0,0,0,0,0,ArrayList
3,0.243997858,0.243997858,0,0,0,0,0,ScriptEngineManager
3,0.478326196,0.478326196,0,0,0,0,0,AbstractTextField
3,0.636755797,0.636755797,0,0,0,0,0,LocalDate
3,0.154524454,0.154524454,0,0,0,0,0,AfterRender
2,0.26570114,0.26570114,0,0,0,0,0,ScriptEngine
2,0.223854742,0.223854742,0,0,0,0,0,Returns
2,0.14560863,0.14560863,0,0,0,0,0,IOException
2,0.455815273,0.455815273,0,0,0,0,0,JTextField
2,0.630759901,0.630759901,0,0,0,0,0,DateTime
2,0.613132075,0.613132075,0,0,0,0,0,Java
1,0.251716065,0.251716065,0,0,0,0,0,BindingConstants
1,0.262510698,0.262510698,0,0,0,0,0,File
1,0.195116698,0.195116698,0,0,0,0,0,Pattern
1,0.092215641,0.092215641,0,0,0,0,0,Foo
1,0.302918516,0.302918516,0,0,0,0,0,HashMap
1,0.12401145,0.12401145,0,0,0,0,0,Test
0,0.490681544,0.490681544,0,0,0,0,0,GregorianCalendar
0,0.387969772,0.387969772,0,0,0,0,0,Arrays
0,0.171243905,0.171243905,0,0,0,0,0,ParseException
0,0.285529601,0.285529601,0,0,0,0,0,Locale
0,0.125700966,0.125700966,0,0,0,0,0,Context
5,0.236863659,0.236863659,0,0,0,0,0,Object
4,0.297780985,0.297780985,0,0,0,0,0,ArrayList
4,0.259544854,0.259544854,0,0,0,0,0,Class
4,0.273731108,0.273731108,0,0,0,0,0,Collections
4,0.200922243,0.200922243,0,0,0,0,0,Map
4,0.312954954,0.312954954,0,0,0,0,0,IntTest
4,0.003129387,0.003129387,0,0,0,0,0,Test
3,0.202211362,0.202211362,0,0,0,0,0,HashMap
3,-0.005104462,-0.005104462,0,0,0,0,0,File
3,0.281402361,0.281402361,0,0,0,0,0,IOException
3,0.303602075,0.303602075,0,0,0,0,0,Foo
3,0.095080763,0.095080763,0,0,0,0,0,Java
3,0.303889595,0.303889595,0,0,0,0,0,Strings
2,0.210095217,0.210095217,0,0,0,0,0,Scanner
2,0.273731108,0.273731108,0,0,0,0,0,Collection
2,0.110314094,0.110314094,0,0,0,0,0,Set
2,0.215064004,0.215064004,0,0,0,0,0,InputStream
2,0.026081369,0.026081369,0,0,0,0,0,View
2,-0.038433953,-0.038433953,0,0,0,0,0,Bar
1,-0.024941306,-0.024941306,0,0,0,0,0,Build
1,0.265231136,0.265231136,0,0,0,0,0,null
1,0.265231136,0.265231136,0,0,0,0,0,null
1,0.265231136,0.265231136,0,0,0,0,0,null
1,0.265231136,0.265231136,0,0,0,0,0,null
1,0.265231136,0.265231136,0,0,0,0,0,null
0,0.265231136,0.265231136,0,0,0,0,0,null
0,0.265231136,0.265231136,0,0,0,0,0,null
0,0.265231136,0.265231136,0,0,0,0,0,null
0,0.265231136,0.265231136,0,0,0,0,0,null
0,0.265231136,0.265231136,0,0,0,0,0,null
5,0.407063743,0.407063743,0,0,0,0,0,Pattern
4,0.451872992,0.451872992,0,0,0,0,0,Matcher
4,0.193985636,0.193985636,0,0,0,0,0,Arrays
4,0.337947771,0.337947771,0,0,0,0,0,Match
4,0.200025948,0.200025948,0,0,0,0,0,ArrayList
4,0.072326072,0.072326072,0,0,0,0,0,File
4,0.116599795,0.116599795,0,0,0,0,0,Object
3,0.045545206,0.045545206,0,0,0,0,0,Test
3,0.657424452,0.657424452,0,0,0,0,0,Regex
3,0.125846199,0.125846199,0,0,0,0,0,Class
3,0.055338315,0.055338315,0,0,0,0,0,IOException
3,0.337947771,0.337947771,0,0,0,0,0,Matches
3,0.189775992,0.189775992,0,0,0,0,0,Map
2,-0.004117339,-0.004117339,0,0,0,0,0,Start
2,0.132706525,0.132706525,0,0,0,0,0,JFrame
2,0.312953606,0.312953606,0,0,0,0,0,Scanner
2,0.211551775,0.211551775,0,0,0,0,0,HashMap
2,0.148760062,0.148760062,0,0,0,0,0,Punct
2,-0.014752919,-0.014752919,0,0,0,0,0,null
1,-0.014752919,-0.014752919,0,0,0,0,0,null
1,-0.014752919,-0.014752919,0,0,0,0,0,null
