5,0.255916911,0.404014783,0,0,0,0,0,org.w3c.dom.events.MouseEvent.getButton
4,0.254037241,0.423563687,0,0,0,0,0,javax.swing.JComponent.requestFocus
4,0.220414402,0.318871073,0,0,0,0,0,java.math.BigDecimal.setScale
3,0.313583324,0.404095759,0,0,0,0,0,java.awt.event.KeyEvent.getKeyChar
3,0.209045008,0.362866169,0,0,0,0,0,java.lang.Class.forName
2,0.250124462,0.341090481,0,0,0,0,0,java.lang.Integer.parseInt
2,0.183407821,0.38119119,0,0,0,0,0,javax.swing.SwingUtilities.isMiddleMouseButton
1,0.216374012,0.359439462,0,0,0,0,0,java.io.Console.readPassword
1,0.246270206,0.324130819,0,0,0,0,0,javax.swing.JComponent.getInputMap
0,0.250069642,0.32507454,0,0,0,0,0,java.lang.Integer.toString
5,0.367045616,0.062064236,0,0,0,0,0,javax.swing.SwingUtilities.invokeLater
4,0.322379845,0.482821892,0,0,0,0,0,java.util.concurrent.Executors.newSingleThreadExecutor
4,0.310189898,0.327320225,0,0,0,0,0,java.awt.Graphics.drawImage
3,0.424735034,0.438248562,0,0,0,0,0,javax.swing.ImageIcon.setImageObserver
3,0.445944798,0.358699864,0,0,0,0,0,javax.swing.SwingWorker.publish
2,0.256656033,0.326764164,0,0,0,0,0,javax.imageio.ImageIO.read
2,0.269772861,0.363373918,0,0,0,0,0,java.lang.Thread.currentThread
1,0.260244947,0.340187252,0,0,0,0,0,java.lang.Thread.sleep
1,0.396052627,0.310775483,0,0,0,0,0,javax.swing.SwingWorker.done
0,0.429714713,0.372738495,0,0,0,0,0,javax.swing.SwingWorker.process
5,0.424040715,0.600273832,0,0,0,0,0,java.util.Calendar.getActualMaximum
4,0.35622017,0.749394086,0,0,0,0,0,java.util.Calendar.getFirstDayOfWeek
4,0.357801239,0.690615094,0,0,0,0,0,java.time.temporal.WeekFields.weekBasedYear
3,0.376781582,0.704841754,0,0,0,0,0,java.util.GregorianCalendar.getWeekYear
3,0.364180905,0.526888262,0,0,0,0,0,java.util.GregorianCalendar.getActualMaximum
